	youtube_id	comment	like_num
1059	charitiebyrd	biden should remind us why we elected trump in the first place  he sounds like a corrupt politician	1
1060	chickItoyHihi	why does this have adds	0
1061	chrislim	i thought you have a mute button	28
1062	cmacctron	lol the right for affordable healthcare   how about the right to free healthcare for everyone	1
1063	couchfam2005	i was taught at a young age to respect the cops  to not reach for anything until he tells me too  all parents should teach their children this	2
1064	cynthiavanrens	where were the muted mics  trump just went on and on	0
1065	darkspy666	cnn is full of crap  biden talked like a typical establishment career politician  full of wind and no substance whatsoever  trump at least came across like a strong leader with determination and policies that support the common people  biden just wants to fill his pockets and screw everyone over	0
1066	davejohnson	arrest joe biden and hunter  an average citizen would have been arrested already  come on fbi	7
1067	davidweah	this debate is an incredible one  thanks to the moderator	8
1068	ddddpaulette	look at youtube glen kierschner   so well done and informative   vote joe biden 2020	0
1069	dellwright	good cop bad cop    p auge	1
1070	dieghitx	1 51 01 the way he says russia	2
1071	diegomotta	trump look so damm worry	0
1072	doknox	when trump banned travel from china they all called him a racist but then get mad at him later because he didnt ban travel sooner    also you cant blame deaths from a virus on one person which they do all the time	76
1073	drexclusive	ite wheres the part when they dance	0
1074	dross24MA	slam   the answer of all answers   republican congress   brings silence  at 1 56 26   the end  way to go  joe	0
1075	duck	you can tell when biden is very passionate about a subject  he gets louder and almost angry why does trump talk in third person	0
1076	edofficial	latinos por trump usa    as  sea	0
1077	elleoria	he did not just say europe is a country	0
1078	emmagearhart	biden 2020	3
1079	faces	i lost insurance under obama care  i had private aetna in texas for  184 month  aetna left texas  now i would have to pay  400 month for health insurance through ambetter which had no copay   2500 deductible	0
1080	fastone1	fox news channel attracted 14 7 million viewers during thursday s final presidential debate between president trump and democratic nominee joe biden  a larger audience than all broadcast and cable news competitors	0
1081	fleetinglife	is biden list a cheat book  he always check the table	1
1082	francisraxis	or about doing something about cops that kill people real solutions and dismantal  of course not i forgot how much politicians of all field lie for voted on both sides no one talks about those who where in filth in camps that died  both are lying	0
1083	gas00u	the guy with the red tie is really sus	0
1084	geopaulet	i voted for forest gump	11
1085	george	if joe biden becomes president  me and my life savings are relocating to canada	3
1086	ghostdog2041	how can both candidates wear being pro fracking like it s a badge   i thought fracking was terrible  doesn t it ruin drinking water	0
1087	giakhanhbon	scottthewoz wakemeup aerosmith wwe ebay funnyvideos	0
1088	greatbear237197	at this point  trump needs to take lessons from xi jinping and dictate all these anti science republicans  force all the american people to wear a mask  if the people want to flex their little rights and not wear one  they should be charged with murder	0
1089	greenbeagle13	this is a national embarrassment      i can t even watch this   want to make a wrong  right    investigate the district attorney in mississippi who hounded curtis flowers for years and years and years and kept him in prison for over 2 decades	0
1090	gregorygarcia	i don t like both of them  i don t know who to vote for	0
1091	guitargamery	im a democrat but this debate was painful to watch   i cant vote for biden    i just cant  trump is a snob but he actually is a very tough guy and he made my life way easier for the past 4 years and we cant blame the virus on him but on china  and to be honest im getting pretty tiered of cnn you guys are shameful on providing news	1
1092	hongjoongswife	do y all really think trump won  bye	0
1093	imherefor2things	santorum is making meme predictions	16
1094	immortalscurds	tony bobulinski not just claims  he brought cell phones and evidence	55
1095	imsimongu	pure comedy   biden is much sharper this time around   abe lincoln is probably turning in his graves   stop saying my name     trumped must have mentioned 47 years at least 10 times	0
1096	jackeyhabermann	trumps brain is made of soup	0
1097	jaskarnwraich	please bring obama back	0
1098	jcbz	biden   climate change  global warming is an existential threat to humanity    we don t have much time  we re going to pass the point of no return    we re going to be in real trouble   biden       we re going to choose science over fiction  we re going to choose hope over fear	7
1099	jimmyt	big tech and media just push left  and cancel all stuff for trump to make us all think he hated  it s all lies hi utter lies they cancel your comment if telling truth it s lies  20years ago the pcf test was made for hiv  i think it s called that  yet this is there test kits	0
1100	jkweili	i thought they were cutting the mic when it s ur turn	1
1101	joeblow	another peace deal today with the sudan  and did you know abe lincoln was the most racist president   lol	0
1102	johncameron	search joe biden hairy legs then check your search bar history afterwords	18
1103	johnmk0975	1 45 52  you can tell joe is trying to keep it together  lol	4
1104	jonnaMary	who is big guy what does it mean  curious	0
1105	juanlemus	this trump turkey is cooked	0
1106	kellywark	hey donald you have your bunker which you have already ah ah oh yea inspected right	7
1107	kenma	what about the other 2 candidates	0
1108	ketoRai	trumps mimic on joe   1 56 10	0
1109	kevnson	journalism  is supposed to be about  fact  and not be bias or opinionated   the following are places you can experience  freedom of speech   you can be the judge in the end of what you believe to be  fact   that s america  you should watch  and listen to  all  points of view  your  freedom  depends on it      dan bongino  dr steve turley  eric greitens  hodgetwins  huckabee  john anderson  liberal hivemind  newsmax tv  newsnow  ntd  officialaclj  one american news  r r law group  the chicago tribune  the epoch times  the las angeles times  the new york post  the new york times  the wall street journal   the las angeles times and many more  please feel free to add places of free speech and please share	0
1110	kw	i ran because of you	0
1111	lala	stay safe	0
1112	lasplagas	i don t even live in america bur holy shit this is so weird	0
1113	ledzepellinrocks	cnn will be looking pretty foolish again soon	0
1114	leonjames	biden s  plan  for covid 19 response is to suggest  force  everyone to wear a mask       so by taking liberties away  and basically insulting the people s collective intelligence at the same time assuming they won t wear one without being forced  biden is saying he can make a difference     biden is clearly suggesting how people should think  what to think  what to fear  and certainly exploiting the tragic deaths of the most vulnerable who lost their lives because of sars cov2  this desire for hard lockdown from democrats is quite alarming and it s becoming clear that the degradation of the us economy is welcomed politically by the left   it s obvious	0
1115	libranwarrior	just had a thought     they re both having us all on lol wether its biden or trump that wins it does not matter  bidens route is destruction before world order reform and trumps is a stealthily route to world order    me thinks us humans should go back to natural law and natural living keeping our systems running within our states as a team	1
1116	lici	tony bobulinski cnn  news support   biden crime family	0
1117	lifegoesasalways	as far as i understood trump wants money from russia	0
1118	liljuanitojr	so donald trump is saying to open everything up even tho there s a virus how does that work	1
1119	livingasecondchance	too much debate here but this all boils down to  joe wants to lockdown the country  and  donald doesn t   so     i vote for trump    plandemic	0
1120	lizarragasack	these guys should be on a polygraph machine while debating	34
1121	lovebug	i was excited for this to be on zoom smh i m so mad	2
1122	mA	they don t come back joe  they never come back  only the reallly     i hate to say this  but those with the lowest iq  they might come back   savage	2
1123	maksimbond	whats the point of a mask if you touch the inside of it	1
1124	malooch	anyone know where joe s  malarkey  line comes in when he was put on the spot about china	8
1125	marathawarrior3	cnn only interupts the president not black eyed joe	0
1126	mariotubegr	love your nation  vote for trump	0
1127	marisakelley	why does joe always look so sad he always looks like he s about to have an emotional breakdown	7
1128	markm	an old  rich  white  ghost of a man leading the the  diversity  people  who would have thought	1
1129	marthalv007	joe biden has lied too much    hard to believe what he says	4
1130	maxwellmurray	biden made in china     turmp made in america	4
1131	mayhemmadness	poop	0
1132	mcconn746	when are you going to investigate bidengate   or are you going to hide it	0
1133	medinafields	lilmosey kissing absworkout scatman	0
1134	meelash1	cnn  why aren t you covering the tony bobulinski presser  shameful  disgraceful to sell the american people for partisan politics	32
1135	mehyass	i guess it s too late to have a third candidate who cares about all of the american people	1
1136	meihu	i really like biden s answer for the last question	3
1137	metalwright	health care    health insurance	0
1138	michaeljeff2	old man yells at old man	141
1139	michaelsutcliffe	who tells the biggest lie cnn or cnn	0
1140	michaelwade	from 1 50 33 1 56 48    if this had been the first fight between ali and frazier this moment would have been round   15        donald j  trump 2020	2
1141	mikemohr	why does trump always   pump his arms like a sea lion  when he is giving a  lame speech  why does trump always  pinch the air  with his right hand fingers  when he is giving a  lame speech  why does trump always   pump his arms like a penguin   when he is giving a  lame speech	24
1142	mikesoos	if you haven t seen it yet  watch riding the dragon   a short fact based documentary exposing the dark world that biden could bring to our country  https   youtu be jrmlcebaiis forget about hunter  where is bobulinski  oh nevermind  he s providing the fbi with evidence against biden  my bad  here s a brilliant idea  why don t we all just embrace and accept the communist behavior of the media and accept the democrat lies and corruption  to hell with the devil  let s just all be our own evil satan	0
1143	mikeyj	this election will decide the fate of the country   the silent majority knows who won this and thats why the majority of us aint commenting	42
1144	mingoJ	1 54 20  say no to cocaine and say no to biden	4
1145	mizzmy929	god have mercy on all our souls    this world is becoming more n more like sodom n gomorrah   and they didn t last very long  our time is almost up  the king of kings is coming  get ready   stay ready   god bless us all	9
1146	morningTessy	thank to dr godfather for bring my lover back in just 24 hours when my lover left me i was sad i wanted to kill my self because i love him so much i try to do what i can to get her but it did not work  i told  all her friends to help me beg her that am so sorry for what i have done but she never accept my apologies  one day i was browsing on my youtube and i saw someone testifying about this great man call dr godfather how he help her to bring back her boyfriend back  so i contacted dr godfather in just 24 hours my story change my lover that left me came back and beg after one year i was so happy that my ex is back to me   all my appreciation goes to drgodfatherspellcaster1 gmail com for bring back my lover back contact him if you are having any similar  problem like this or any problem you may have dr godfather is the solution man his email address drgodfatherspellcaster1 gmail com or whatsapp him  2347062606817	0
1147	motomiyagee	moderator  why would you say that  lmao	140
1148	mptemplin	finally a good moderator that didn t have a clear bias	18
1149	mrnoob24	98 99  of the comments are memes	0
1150	nationalinterest	cnn where is your reporting of the tony bobulinski revelations    do you support criminal enterprise	0
1151	ndumisomkhonta	any man who will vote joe biden is satanic	0
1152	noc221	trump put the whooping on that boy joe	0
1153	nolanengineering	i don t want a president who the following day after the debate  has to have his staff cleaning up his dung with a shovel and broom   joe biden is asinine  trump is good for business  good for jobs  and good for america   biden   pfft  are you kidding me	2
1154	nwijesinghe	56 45  joe   i don t look at them as red states and blue states    also joe  all major spikes are from red states	15
1155	oilsah	biden2020	1
1156	okok	hahahha when trump does that thing with his fingers	4
1157	patrickpronovost	joe biden is a lost puppy	0
1158	peculiarcindy	actually coyotes do bring kids that do not belong to the adults they cross with  we see it alll the time here are the border	42
1159	pennysaxon	in canada i make  14 50 an hr at a grocery store    and what trump     peas porridge hot  peas porridge cold   peas porridge in a pot 9 days old     bout sums it up  oh boy were in for some interesting t v  tonight up here in canada	0
1160	pew	i feel like a highschool debate class could do laps around this mess   because i d make it clear which we re makin clear to china they had to be part of the deal because here s th rear  i made it clear ana as uh spokesprsnindustration when i went to china   joe biden  everybody  makin things clear  verrryyyyy clear	38
1161	piotrmajchrzak	poor boys	0
1162	pizzaboy399	bruh i did not know europe was a country lol	1
1163	playnite	i don t like both of them	96
1164	pt	retired air force general blows whistle on cia vote hacking	0
1165	qinfugu	o  poor amaricans  have such mad man as president	1
1166	quinintheclouds	this is a neutral comment warning you of the horrors within this comment section  if you must proceed  this is your reminder to take a breath and prepare yourself	11
1167	ralphwilliamson	tenpercentjoe	0
1168	rayedyaser	he did good relations with rich countries    biden is not sure to do with it  trump is better in terms of relations with world countries  and the strength of the american economy  culture and entertainment    he did good relations with rich countries   biden is not sure to do with it  trump is better	0
1169	retipserj	joe biden is such a sly guy    suddenly all concerned hahaha american politics is so  righteous	0
1170	rhodesalexander	infinitywar yongyea gay mikechen campcamp crossfire	0
1171	rileypearce	joe biden is so bad	1
1172	robotron17	where is the cnn coverage of the security guard stabbed 27 times for asking people to wear a mask  oh  never mind  the attackers were black	14
1173	saf	bidan needs to work on some marketing skills	0
1174	saffanakkamal	no im only here to do homework i really don t care how you both screw up or help america	0
1175	safndeennb	is this a fair debate  trump obviously extorted a lot more time than biden	1
1176	savsavron	biden  jill please come and save me	1
1177	scottbowling	newsflash           cnn could face credibility problems when they transition back to real journalism	1
1178	sealedsecure	joe   if you don t vote for me you ain t black  biden	0
1179	sirADRO	what do you want  my american brothers and sisters   biden s doom and gloom or trump s optimism and hope  in this country alone   little england   no healthy child or adult has died of this virus  we need a little perspective  and i m personally sick of the gloom mongerers	1
1180	slashdisco	this was a really good debate and i was impressed by both candidates  i fully support joe and would vote for him if i could  i m british   but i have to admit that donald also did quite well at points  in fact  this was the best trump debate performance i ve seen  just proves that muting the mics was the right approach	7
1181	slendabruh	who built the cages joe	10
1182	snaza	bodon	0
1183	tRelax	tony bobulinski should reveal the evidence before this debate	0
1184	taijasmith	it s funny to see jeff dunhams doll walter talking on his own  you can t see it  but there s still a hand up his butt helping him talk	3
1185	tenangakuta	are they really the best two americans can rely on and offer	0
1186	thaddaeusjones	i hope in the next election they get a host that is a little more confident and able to move onto the next questions better than she did	0
1187	thedayisnigh	biden soloution   hidee in basement	2
1188	therealAshley	what happened to trump saying that covid  only effects the elderly which are almost nobody	22
1189	thumpermatter	i don t think it is up to the president on covid   it is what the people do about it   we have our freedom	0
1190	tiffsaver	a doctor struck up a conversation with an old man   eventually the topic got around to joe biden and his possible role as our president  the old farmer said   well  ya know  biden is a  post turtle     not being familiar with the term  the doctor asked him  what a  post turtle  was   the old farmer replied   when you re driving down a country road and you come across a fence post with a turtle balanced on top  that s a post turtle   the old farmer saw the puzzled look on the doctor s face so he continued to explain   you know he didn t get up there by himself  he doesn t belong up there  he doesn t know what to do while he s up there   the poor guy is elevated beyond his ability to function  and you just wonder what kind of dumb ass would put him up there to begin with	1
1191	tiriqperry	in the sand trap	1
1192	tkdy218	if anything can be take this it s the sense of what our future might be  trump is keeping a positive state of mind and has hope for a good future  biden continues to emphasize everything that s depressing  how can you bring prosperity to a country if you can t look forward and shoot for a brighter future	0
1193	trashpanda	lol they cut that dude off at the end lmao	3
1194	trustin	i just love how trump talks about himself 24 7	3
1195	truthis	biden  what were talking about   ah  china     short term memory  sign of dementia  biden confessed  oil industry pollutes       why cnn didn t talk about this	15
1196	tyboogie	trump 74 million  joe biden      74          75          76        77         78          79            80          81 2 million	1
1197	uKnow	dear lord jesus  please save us so much   we have sinned terribly to be dealing with this option   please help us all    amen	0
1198	vMxrco	trump banhhahasasdwhbahdhjadhbacdh  biden shut up	0
1199	vinuzo	1 27 50   1 31 00  bidens responses  moderator silent trumps responses   we really have to get going now we have a lot of topics to get to   why does biden get the final response when he got the original question  when trump responds he gets 10 seconds  when biden responds he gets 20  come on	0
1200	webmediafactors4	2 months ago 1 35 were dying  today 1 38 are dying  before taking the victory lap  consider that s exactly what you would see with a  herd immunity  strategy  in other words  with herd immunity  you see the elements of a population susceptible to any contagion die off and proportions of deaths to infections go down  but rate of infection stay the same  as far as i can see  rate of infection is the same which means the only reason we are seeing an improvement of numbers is because the people who will die from the initial strain have died  when they tell us more about how reinfection works  then we can start thinking about victory  right now  it still looks like everyone who escaped this round could die in the next round or the next round or the next round    like a flu that kills 3  of your population every year  for anyone who isn t familiar with how christian business practices work  its fairly standard to give 10  to the church or parish  i m not saying that s what any of the  to the big guy  stuff is  but consider that someone might only see what they can see and not ever see the hidden things that only the initiated understand  trump closed down the  ports  to and from china  but allowed infected elites back in the country  they were in quarantine off shore and he and his administration overruled the quarantine  america is a hub of innovators  off the top of my head  it makes sense to me that you create a floor ventilation system that pulls the virus using technology  for example  maybe there is an ionization field that can attract the virus downward with gravity into a filter instead of it being pulled up into the air  who knows  point is the solution is innovation  you hunker down with what you have and then innovate and emerge  99  of people do not recover  but when you are dealing with statistical significance whats a couple hundred dead people   sarcasm  biden called certain criminals from the streets super predators  because trump has racial bias  he immediately associates criminals from the streets with black people   hence in his mind  biden called black people super predators when he actually called psychopathic criminals super predators	0
1201	wees82ify	trump  i paid taxes in advance  the fbi paid 48million to get all my tax papers  the irs don t like me   o  my tax returns will be available    4 years later nothing  i don t know what to say because i m the least racist in the room   trump  trump nobody ever did anything for the black community	1
1202	wendl	this is the election with most blacks voting replublican	71
1203	wherebanana	wheres the pee	0
1204	wholesomebreaddude	i just came back from watching the presedential debate between jfk and nixon back in 1960  and watching this	0
1205	whomadethiscountrygreat	suprised cnn left the comments on  the last liberal media source not to shut the comments off   for now	0
1206	wreckinhondas	did everyone see women remove ipad from joes stand i thought he was hanging his head in shame for ukraine but he was actually cheating	6
1207	ws	the only way cnn gets viewers is to have trump on	0
1208	wth	50 29 joe s face	61
1209	yespapa	i now realize that these guys are terrible at lying	0
1210	youtuberyoutuber	now he invents imaginary people supporting by saying     people think you are corrupt       but no one thinks biden is corrupt on the other hand he doesn t pay his taxes he is fighting with his lawyers every year so he can keep people from seeing his taxes it s trump that is sounding like a politician with his constantly making up lies  not biden yes trump everybody that comes close to you is corrupt are you sure your not suffering from dementia  and having paranoid episodes  this a game that trump plays with his fans he makes up lies about his opponents about a  with hunt  that doesn t exist there is never ever ever any proof of anything he says  its a game making him look innocent and naive and people fall into it   its a scam	2
1211	국민불복종선언릴레이1호	trump is world star  trump 2020	1
1212	니돈으로비까프리오	sleepy joe going to vote for trump	0
1213	책낭독과명언MaximsFunnyLee	check policy first    usa needs  free medicare system and free university s tuition  something like that    so  take more  taxes  from 5  10    rich ppl of  america  like northern european countries     don t u think so  and  trump     biden policy is better for this parts  than trump s one    usa system for these now is the worst system compared  with northern europeans system	0
1214	파라다이스마우스헬마우스반대	i wish to strengthen the alliance between south korea and the us	0
1215	이준관	either korea or the united states should eliminate the pre voting  only on site voting can be trusted  whether they re being replaced or not while they re you being replaced because there s no way to know  people who don t have enough time to vote in advance  you don t have to vote  because those people will be evenly distributed on both sides  it is therefore a very fair way   what s more  the two places wisconsin  michigan  that started to reverse when the postal ballot counting began  there s something in common that it was all under the jurisdiction of the democratic party of the united states   that s enough to be suspected  it doesn t make sense that there are far more democratic supporters in the pre mail ballot box  people who have learned probability and statistics properly in middle school math class will understand this    i am writing the article because i got mad at the u s  presidential election in korea	0
1216	이장원	the moderator s mic sound should be the largest so that donald trump and biden can t say together in a moment	1
1217	윤주이	vote rump out  i cannot stand him  lol	0
1218	유튜버Davekwon	wow  auburn ankle quake	0
1219	유진	omg   is this america	0
1220	우유summer	this is epic	0
1221	손Son	trump not improving us through corona should be enough	2
1222	리사	chris wallace deserves a raise  a hug  a cup of tea and a long nap	210
1223	루켄개리키	did trump say that he talked to scientists while in the church      then priests must be in the labs i guess   lol	153
1224	김이름	i can t understand their words all  but i can see trump has a terrible debate manner	1
1225	zizzledentertainment	global warming is not real yah states in the book of enoch there is four angels in charge of the weather and they are instructed the further we get away from god they are to create disasters and to change the weather so that s why we re going through what we re going through in the book of enoch god tells us how we got clouds wake up it s not science	0
1226	zepcrazyfre	snl  didn t bring me here   patriotism and democracy did            i m lying i m having a bad day and i need to laugh before i curl up into the fetal position and epically cry	59
1227	zamya319	what comes to mind when i see this is   when others go low you go high  neither one of the candidates did that  this really was a real housewives reunion show  if this is what we have to look forward too  god help us all	2
1228	yong	what a shame you american have as a preisent    you really have created a monster as a leader   god bless you	0
1229	yoink	dude this show is hilarious thankfully this isnt the real debate	0
1230	yinkoos	i watched this debate from start to finish  trump interrupted every topic discussed	398
1231	yeorngphach	thanks for tests me all dear	0
1232	xlSNYPERwulff	this is one of the few videos in youtube s history that could either be the most liked or disliked video in history	0
1233	wtvwtv	moderator     can you let him finish sir   biden    he doesn t know how to do that   trump    you d be surprised    you d be surprised	444
1234	wolfgangrampitsch	so funny    omg china will be laughing now	0
1235	williamjrsport	biden  a man that has intelligence enough to know when to be quiet  he may have experienced exasperation for having to deal with a complete twit     and realizing that in a few short days this ultimate moron will be gone  the orange mop just can t seem to get it together    oh yeah    he never had it to begin with	0
1236	wackyjacky	among us chat when emergency meeting is called but irl	128
1237	vyoufinder	tell the proud boys to stand back and stand by   did i just hear the president declare war on the american people	24
1238	vliduuzeeb	moderator   will you let him finish mr  president   joe biden   he doesn t know how to do that	1
1239	vladimilfeliz	wow donald trump need to be educated again he dont let nobody talks	0
1240	victoriaserena	but yet trump an his family tested positive for covid  and bill is protecting himself and taking precaution people will show up for bidens rallys lmao trump is just so conceded	0
1241	tylerwood	he dutton know how to do that   this is when trumps  poll numbers went from 42  to 40	0
1242	tykintop	that is how i feel  watching this	1
1243	tubewatanabe	how is it possible not to have a mute mic option in this 2020	181
1244	tootsierolls	yo    the moderator really  needs a raise after that circus lmao	6
1245	toetert	if i was living in the us i would be so ashamed  how is it possible that this is the best the us can come up with	0
1246	tiktokaddict	biden spoke facts	0
1247	tiinaorason	3 39 what s on biden s sleeve   18 43 wow    deep        covid bs    34 38 found smth itchy  biden        blablablah         you haven t done anything  you are piece of sh t  look at me       wow   what a dialogue           blah   blah   more blah     is this debate even real  lol   can t believe that people with that much power actually debate like my 3   5 y o	0
1248	themikeychaos	next presidential debate is just a fist fight in a chili s parking lot	25
1249	tbaby351000	it s interesting because trump thinks every country s leader lie to their people like him	0
1250	sz	jesus	0
1251	sydneye	i just watched this like a movie  this is embarrassing	364
1252	swest	trumpers never concede  always resist  and be a thorn  a crime has been committed	2
1253	sunshinebaby	i am jamaican   this debate got a buzz	1
1254	strovrpwr	it started off civil	0
1255	steveBarnhouse	did biden really wear a wire  or was it just a hearing aid like his staff say	0
1256	sstaners	this debate is sponsored by the health and safety clinic      meanwhile  a week later	5
1257	soulspiner	2 years then three on a leap four years has proven to be too much noise  i know comedy	0
1258	sonnyboyKristiansen	from now on they should just cut of the mic of the candidate whom isn t speaking it s like watching a 3rd  grader debating an adult	105
1259	smackinmatt	i heard my uncle say today that biden was the one who started interrupting trump first    pretty much sums up why its pointless to try and reason with some people  1st interruption 6 18 trump interrupts biden  biden interrupts trump at 6 48 but it s supposed to be his turn anyway  it took less than 7 minutes to disprove his claim  not to mention how egregious his interrupting got as the debate unfolded   but he ll run with it and continuing trying to make that argument  i dont know how an adult watches the debate and believes it was biden leading the way on the interrupting  or that trump wasnt making a mockery of the presidential debate by acting like a spoiled child the entire time  he couldnt even prevent himself from arguing and trying to speak over the fox news moderator on and off for 90 minutes  but yes  according to my uncle it was biden s fault the debate went to shit	0
1260	skysimen	good news	0
1261	sitizayn	this debate was entertaining for sure	1
1262	simplysuzie	love that biden laughs every time  trumps talks like  you are an idiot   edit  i do not support anyone	116
1263	silentchronic	as they say in russia  grandfather and dad got drunk and started a fight   every day is the same	0
1264	sierras	just have a thumb war and get this over with	0
1265	shira	this was the most ghetto debate ever	156
1266	shewhomustnotbenamed	i feel the need to send chris wallace a bottle of wine and a box of chocolates  my first thought was  that this sounds like an argument between two little kids on which one of them is allowed to play with the legos first  but that would be mean  kids are way more intelligent	96
1267	shaynaaustin	i am pretty sure that we won  the most idiotic presidential candidate award 2020	0
1268	sharu4ever	the candidates should stand in sound proof booths with mic  mic activates only when it s their turn to speak   healthydebates	216
1269	shaanbullet	sleepy joe doesn t even know where he is  take the l	0
1270	serdyximi	who s watching now that the president is in the hospital	15
1271	scape	just another day in the united memes of america	0
1272	samandeepkaur	lol  i just watched it after seeing all those funny memes  amazing	0
1273	samJoy	hey americans  you re grate  and what s this	0
1274	samEdmonds	trump   go ahead joe  go ahead joe  biden  goes trump  interrupts	320
1275	sallehTube	sorry for my broken english but as a normal people which is me that originated at south east asia  i still can talk smoothly in english and think a president should had the ways to giv a speech which include the brilliant and scientific word and sentence not like a clown     but i thinks donald trump is a true clown with the next level of lying that human ever found and exist in this world    freeworld  freespeech	1
1276	rondarch	children   behave     u r    pissing  mike ott	0
1277	rmark1	imagine voting for one of these 2 after watching this  there s 4 people running  give them a chance because this 2 party system isn t working anymore	0
1278	riantetate	biden  harris 2021	2
1279	renesis888	turn off the mike when the other is speaking  problem solved	329
1280	rebeccadelbridge	my utmost respect for joe biden  he maintained his cool  in  debating  with this toddler  better than any child care worker could  he needs supernanny to put trump in a time out  i have a new respect for biden  from australia	0
1281	rachelfuller	trump said   there s nothing smart about you joe   why is he acting like a 12 year old	200
1282	quiitoraa	i absolutely hate how people are making jokes about this and then other people reply  trying to make things sound political  it s just a joke  come on now	0
1283	putraarradin	never imagine that presidential debate can be this entertainingly funny   is like watching a skit from snl but funnier	0
1284	prodigysquid	who else is embarrassed to be american rn lol other countries are laughing at us right now	18
1285	princessgoalsnojudgmentREALshow	trump just need to just roll over	2
1286	pracxissr	rip donald	1
1287	playermartin286	i think america might just be the most embarrassing country in the world	13
1288	piomio	this is like a bad game show of opinionated uncles arguing over important issues except that it s a real life dystopia	313
1289	petrkovalyov	politicians nowadays should talk like normal people rather than a question dodger and have no political filter	0
1290	paulpoh	i am stocking  up my pop corn n coke  unfortunately one of them may be pretending to have contracted the   china virus   to deny me of my comedy show	0
1291	pashaalmen	politics and entertainment finally became one  good job usa	0
1292	pacey964	hey joe you re wires showing from beneath your coat you silly cheating goose    bahahaha cheat lol busted disco joe     guys check cheatn  joe tuckin his wire back under his coat at 34 38 bahaha	0
1293	p3arb3ar	funniest comedy show 2020	0
1294	opzzxsin	i don t want ether of these men in the white house	0
1295	onslaught	lmfao idek what im doing im not even american	0
1296	onionpeeling	look how he blinks   twisting his head while biden speaks	0
1297	ohlookaLemon	yes i am   no you aren t   your a liar   no im not  debate ends	449
1298	nr	trump 2021	1
1299	notSunTzu	when there s that kid in class who just won t shut up and the teacher has to tell him him multiple times to close his mouth  only this time it s the damn president and you can t send him to the principal s office  and he knows  and makes a duckface	162
1300	nmhoodsnjn	american media reported that joe biden had the upper hand  i heard biden is almost going to win the korean broadcast too  what do the locals think  i m asking because i m curious because our country lives in a u s  led order  will joe biden win  or will trump win	1
1301	nightowl	let s have an  interruption jar  for these debates  every time someone speaks out of turn and interrupt the other candidate  they have to put money in the jar  we might be able to end poverty with the money collected	558
1302	nicolaslau	1 13 57  i feel insulted  i feel like he just made a mockery out of mr beast	0
1303	nghtguy13	he s talking about west virginia mailmen  he s literally talking about my offices  no  that did not happen    a republican mailman in march stole 7 ballots and changed the vote to republican from independent and democrat      he s been detained and charged	14
1304	mrspringtrap	i to am here for the comedy	1
1305	montacap	i thought i was clicking on a response to something i had posted an accidentally clicked on this and since i had already given it my  click or rating i watched it or else i wouldn t have and regret it now	0
1306	monicawism	i m here strictly for the comments	0
1307	mohamedsamroud	we have reached the moon  but haven t had the idea of introducing a mute button	81
1308	mjrc	trump to biden   don t ever use the word  smart  with me    don t worry bozo  none of us do	225
1309	missolesoul	trump looks in the mirror and sings   i am the champion  i am the champion  of the world	0
1310	misslilmeowmeow	interesting	0
1311	misoloufout	what s best for everyone not just your party  have fun down there	1
1312	martinnielsen	you did win joe and thank god for that	0
1313	marmac	it was revolting the way chump continued to change the subject s   and calling the aca a  socialist  plan     frankly  we already have lots of socialistic type programs   social security and medicare  to name a couple  bottom line  affordable healthcare should be available to every one  and  it should not be tied to employment  he wants to end coverage for millions  during a stinking pandemic  chump sure did make a point  especially to the so called  swing states  like pennsylvania  etc  that joe wants to eliminate oil production  nevermind that this would be very gradual if it ever fully ends    but those people could be re trained and given first rights to all the new jobs in renewable energy  and  they d surely live alot longer therefrom  not only did  the donald  oversee the ripping away of even breast feeding children  from their mothers  but over a dozen of those women that were ripped away  then had their uteruses ripped out of their bodies  some of those doctors  his presidency has not only been abominable  but highly criminal  trump was basically telling people   man  if you would vote for me  especially for a 2nd time   then you would vote  for any body	0
1314	mariekeex	i feel so bad for the moderator	0
1315	maridamrc		0
1316	mannymanzanilla	basically if tens of thousands vote against trump its a lie     lmfao	0
1317	mangisunam	i hate how everyone saying   they re arguing like two kids   now i m very neutral and i don t have anything against trump  but didn t he do this to hilary 4 years ago y  all never said a thingbut when biden decides to try to get a word in from being interrupted  he s all of a sudden  a child	0
1318	magicalcarrot	my teacher said they both would be suspended if they were in our school	200
1319	lynnstorrs	that was not a rosary	0
1320	lylaeyebrow	joe is my king	0
1321	luluvalencia	i feel like i m watching dance moms political parody	380
1322	luckyseven77712	pack the court  this was the hard hitting question of this whole thing	0
1323	loophourtingz	mannn that moderator need a drink after handling them       and joe look like he finna cry trump won t let him get a word out	427
1324	litzyh	this is a middle school roast fight	301
1325	littlestoryblog	biden  talks for  1 seconds  trump  bbbbut wwhat bc fhjghkk bbbughj	239
1326	lindaA	why will any one waste their time and watch  again	0
1327	lilyaasf	every time u seem he s got a mask on     tests positive for covid	238
1328	lilirodriguez	my 7th grade class can have a more professional debate then this	2
